date,work_area,organization,survey,sampling_bout,site,lat,long,line_out_depth,volume,hakai_id,Plankton Size,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,Chla,Phaeo
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8267,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,11494.17,7800,,0.212552743,0.13091766
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8268,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,11259.44,8447.84,,0.161772006,0.210225815
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8269,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,158407.17,101547.61,,3.271548263,1.200066933
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8270,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,42552.68,27592.71,,0.860756993,0.354278805
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8271,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,9373.94,7291.94,,0.119792758,0.201305393
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8272,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8543.73,6999.4,,0.088856652,0.219359597
2017-07-27,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8273,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,76817.65,55647.82,,1.218055865,1.23237736
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,0,250,CHL8236,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,98767.43,63570.73,,2.025124759,0.774191171
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,0,250,CHL8237,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,16586.31,11030.87,,0.319645282,0.166095406
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,0,250,CHL8238,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14193.67,9300.8,,0.281522762,0.12803487
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,0,250,CHL8239,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,157265.26,97756.78,,3.423960093,0.880727166
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,5,250,CHL8240,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,212434.09,135225.59,,4.442372295,1.512241537
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,5,250,CHL8241,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,23224.96,15513.74,,0.443683145,0.239459231
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,5,250,CHL8242,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,38026.61,25085.2,,0.744614404,0.360004025
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,5,250,CHL8243,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,308218.68,191920.15,,6.691508935,1.75963097
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8248,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8892.98,7059.32,,0.105503933,0.205350873
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8248,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8892.98,7059.32,,0.105503933,0.205350873
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8248,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8892.98,7059.32,,0.105503933,0.205350873
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8249,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14857.63,10352.87,,0.259191942,0.196693242
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8249,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14857.63,10352.87,,0.259191942,0.196693242
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8249,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14857.63,10352.87,,0.259191942,0.196693242
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8250,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21565.76,14879.68,,0.384699308,0.270522446
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8250,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21565.76,14879.68,,0.384699308,0.270522446
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8250,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21565.76,14879.68,,0.384699308,0.270522446
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8251,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,86202.93,57410.99,,1.656611857,0.871461972
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8251,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,86202.93,57410.99,,1.656611857,0.871461972
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,20,250,CHL8251,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,86202.93,57410.99,,1.656611857,0.871461972
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8252,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,13731.27,10211.27,,0.202531463,0.247118411
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8252,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,13731.27,10211.27,,0.202531463,0.247118411
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8252,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,13731.27,10211.27,,0.202531463,0.247118411
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8253,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14283.9,9838.22,,0.255792635,0.177430107
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8253,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14283.9,9838.22,,0.255792635,0.177430107
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8253,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14283.9,9838.22,,0.255792635,0.177430107
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8254,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,62067.7,40371.89,,1.248319359,0.529443375
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8254,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,62067.7,40371.89,,1.248319359,0.529443375
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8254,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,62067.7,40371.89,,1.248319359,0.529443375
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8255,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,36911.2,25799.54,,0.639335443,0.496738711
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8255,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,36911.2,25799.54,,0.639335443,0.496738711
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,30,250,CHL8255,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,36911.2,25799.54,,0.639335443,0.496738711
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1148,20um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1148,20um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1148,20um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1149,3um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1149,3um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1149,3um,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1150,GF/F,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1150,GF/F,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1150,GF/F,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1151,Bulk GF/F,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1151,Bulk GF/F,,,,,,,,,,,
2017-07-28,CALVERT,HAKAI,QCS_V1,1,QCS01,51.705,-128.2384,10,250,CM1151,Bulk GF/F,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,2,ROCKY05,,,0,250,CHL8146,GF/F,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,2,ROCKY05,,,0,250,CHL8155,20um,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,1,ROCKY05,,,0,250,CHL8156,GF/F,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,2,ROCKY05,,,0,250,CHL8159,3um,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,1,ROCKY05,,,0,250,CHL8161,20um,,,,,,,,,,,
2017-08-08,CALVERT,HAKAI,ROCKY,1,ROCKY05,,,0,250,CHL8167,3um,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,2,ROCKY04,,,0,250,CHL8095,20um,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,2,ROCKY04,,,0,250,CHL8096,3um,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,2,ROCKY04,,,0,250,CHL8097,GF/F,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,1,ROCKY04,,,0,250,CHL8098,20um,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,1,ROCKY04,,,0,250,CHL8099,3um,,,,,,,,,,,
2017-08-10,CALVERT,HAKAI,ROCKY,1,ROCKY04,,,0,250,CHL8100,GF/F,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,1,ROCKY02,,,0,250,CHL8102,GF/F,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,1,ROCKY02,,,0,250,CHL8103,20um,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,1,ROCKY02,,,0,250,CHL8104,3um,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,2,ROCKY02,,,0,250,CHL8107,GF/F,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,2,ROCKY02,,,0,250,CHL8108,3um,,,,,,,,,,,
2017-08-11,CALVERT,HAKAI,ROCKY,2,ROCKY02,,,0,250,CHL8109,20um,,,,,,,,,,,
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,0,250,CHL8376,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,92555.1,62465.91,,1.731252181,1.019413368
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,0,250,CHL8377,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,10388.34,7299.9,,0.177700646,0.14374802
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,0,250,CHL8378,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,9562.91,6513.03,,0.175482005,0.111317102
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,0,250,CHL8379,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,156014.39,98890.37,,3.28676459,1.067839928
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,5,250,CHL8380,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,142628.98,92172.65,,2.903123393,1.155668561
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,5,250,CHL8381,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,7642.19,5509.62,,0.122702421,0.119911861
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,5,250,CHL8382,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,13245.97,9264.31,,0.229094155,0.178856651
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,5,250,CHL8383,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,223771.18,142930.82,,4.651339886,1.642571184
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,10,250,CHL8384,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,165672.5,105155.61,,3.48198133,1.148510945
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,10,250,CHL8385,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,15004.84,11080.41,,0.225801293,0.262120872
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,10,250,CHL8386,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8233.18,6468.42,,0.101539609,0.183295112
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,10,250,CHL8387,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,196520.65,123981.88,,4.173688417,1.285812389
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,20,250,CHL8388,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,90564.11,61440.86,,1.675674556,1.029853257
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,20,250,CHL8389,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8471.01,6770.26,,0.097856644,0.200269501
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,20,250,CHL8390,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,7129.08,5988.14,,0.065646661,0.19803909
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,20,250,CHL8391,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,84035.13,56487.53,,1.585015834,0.902393742
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,30,250,CHL8392,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,11229.38,9119.52,,0.121395748,0.280179279
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,30,250,CHL8393,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8876.39,7778.67,,0.063159897,0.279371246
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,30,250,CHL8394,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,3230.63,2995.4,,0.01353451,0.118366931
2017-08-13,CALVERT,HAKAI,KWAK_PP,4,PRUTH,51.6554,-128.0913,30,250,CHL8395,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21435.92,18461.56,,0.171136785,0.641811863
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,0,250,CHL8528,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,134266.1,87589.85,,2.685627617,1.171362265
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,0,250,CHL8529,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,23676.22,16194.76,,0.430463364,0.282667501
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,0,250,CHL8530,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,20587.79,14350.44,,0.358880574,0.273036273
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,0,250,CHL8531,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,192684.5,123989.26,,3.952541896,1.507283886
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,5,250,CHL8532,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,100098.54,68166.71,,1.837272799,1.164425579
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,5,250,CHL8533,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21948.95,16109.65,,0.335977833,0.373405241
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,5,250,CHL8534,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,15790.51,11752.54,,0.232334083,0.285185103
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,5,250,CHL8535,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,129784.12,84349.88,,2.614165656,1.100153226
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,10,250,CHL8536,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,95066.64,60884.02,,1.966777286,0.714230264
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,10,250,CHL8537,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,24061.93,16761.92,,0.420023212,0.318082354
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,10,250,CHL8538,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,15458.65,11253.76,,0.241938217,0.253617357
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,10,250,CHL8539,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,155103.75,100178.29,,3.160265279,1.251052367
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8540,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,74069.49,48965.51,,1.444416421,0.711763509
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8541,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,14322.06,11090.98,,0.185907773,0.302479839
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8542,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,8338.96,3960.05,,0.251950866,-0.077571383
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,20,250,CHL8543,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,96444.41,65082.01,,1.804509307,1.061355334
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8544,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,43976.01,34386.29,,0.551767052,0.962421779
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8545,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,10219.27,8509.73,,0.098362397,0.27636073
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8546,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,9156.53,8195.79,,0.055278431,0.305620453
2017-08-18,CALVERT,HAKAI,KWAK_PP,1,PRUTH,51.6554,-128.0913,30,250,CHL8547,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,57020.02,45083.12,SVC,0.686817563,1.298402615
2017-08-20,CALVERT,HAKAI,QCS_V2,1,NBCH01,51.6678,-128.1433,0,250,CHL8548,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,57323.59,38326.93,,1.093017428,0.594696174
2017-08-20,CALVERT,HAKAI,QCS_V2,1,NBCH01,51.6678,-128.1433,5,250,CHL8549,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,61566.08,43818.3,,1.021160185,0.908364066
2017-08-20,CALVERT,HAKAI,QCS_V2,1,NBCH01,51.6678,-128.1433,10,250,CHL8550,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,47981.49,35157.31,,0.737869301,0.810271139
2017-08-20,CALVERT,HAKAI,QCS_V2,1,WBCH01,51.6535,-128.1493,0,250,CHL8553,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,62569.47,42155.9,,1.174542671,0.68177835
2017-08-20,CALVERT,HAKAI,QCS_V2,1,WBCH01,51.6535,-128.1493,5,250,CHL8554,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,81198.76,53542.2,,1.591285104,0.766427846
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,0,250,CHL8555,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,217777.82,141530.96,,4.38704208,1.845226621
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,0,250,CHL8556,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,49539.99,31540.52,,1.03564176,0.353234536
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,0,250,CHL8557,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,27112.33,17110.24,,0.575493728,0.177949993
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,0,250,CHL8560,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,259208.59,160665.78,,5.669891903,1.404972225
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,5,250,CHL8561,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,34126.88,22291.84,,0.680956809,0.300656943
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,5,250,CHL8562,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,24090.47,16030.84,,0.463729732,0.24218297
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,5,250,CHL8563,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,4661.62,3910.75,,0.043203068,0.129005506
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,5,250,CHL8564,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,121433.82,82790.13,,2.223455421,1.422180389
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,10,250,CHL8565,20um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,23068.12,16322.88,,0.388103218,0.330669368
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,10,250,CHL8566,3um,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,21646.9,14645.93,,0.402817244,0.242111407
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,10,250,CHL8567,GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,16766.29,11282.21,,0.315539417,0.181268944
2017-08-30,CALVERT,HAKAI,KWAK_PP,3,PRUTH,51.6554,-128.0913,10,250,CHL8568,Bulk GF/F,10,720000982,2017-05-02T07:00:00.000Z,2.306637505,1.765323202,0.000623606,68301.34,49348.18,,1.090514553,1.082516122
