event_pk,rn,date,work_area,organization,survey,sampling_bout,site,hakai_id,source,lat,long,line_out_depth,filter_type,volume,no2_no3_um,no2_no3_units,po4,sio2
378774,1,2018-04-21,CALVERT,HAKAI,KWAK_PP;KWAK,2,PRUTH,NUT9865,M,51.6554,-128.0913,60,0.45nm,13,17.04042101,uM,1.50901415,29.7695843
378982,1,2018-04-21,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9732,M,,,0,0.45nm,14,,,,
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9869,M,51.705,-128.2384,0,0.45nm,13,6.762347958,uM,0.721318891,11.98569097
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9870,M,51.705,-128.2384,5,0.45nm,13,6.702688388,uM,0.754075737,12.10818966
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9871,M,51.705,-128.2384,10,0.45nm,13,6.423051751,uM,0.751497916,11.37255751
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9872,M,51.705,-128.2384,20,0.45nm,13,5.640745732,uM,0.669624532,9.72665256
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9873,M,51.705,-128.2384,30,0.45nm,13,5.816115784,uM,0.679566528,9.920379781
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9874,M,51.705,-128.2384,50,0.45nm,13,5.605236562,uM,0.649414642,9.668699747
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9875,M,51.705,-128.2384,100,0.45nm,13,7.012846921,uM,0.729179594,10.87484514
379049,1,2018-04-22,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT9876,M,51.705,-128.2384,115,0.45nm,13,11.67942812,uM,1.089400791,17.30666836
379769,1,2018-04-22,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9783,M,,,0,0.45nm,13,,,,
379240,1,2018-04-30,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9798,M,,,0,0.45nm,13,,,,
379776,1,2018-05-01,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10007,M,51.6678,-128.1433,0,0.45nm,13,7.800991989,uM,0.85476422,13.550143
379369,1,2018-05-01,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10012,M,51.6535,-128.1493,0,0.45nm,13,3.952977504,uM,0.592242021,8.553019225
379776,1,2018-05-01,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10008,M,51.6678,-128.1433,5,0.45nm,13,7.715725981,uM,0.834885303,13.39627424
379369,1,2018-05-01,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10013,M,51.6535,-128.1493,5,0.45nm,13,5.718039633,uM,0.697952332,10.22003389
379776,1,2018-05-01,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10009,M,51.6678,-128.1433,10,0.45nm,13,7.83669799,uM,0.859662055,13.16662288
379356,1,2018-05-01,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9786,M,,,0,0.45nm,13,,,,
379359,1,2018-05-02,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9789,M,,,0,0.45nm,13,,,,
387522,1,2018-05-15,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9703,M,,,0,0.45nm,13,,,,
387753,1,2018-05-16,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9788,M,,,0,0.45nm,13,,,,
387756,1,2018-05-17,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9707,M,,,0,0.45nm,13,,,,
388100,1,2018-05-19,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9729,M,,,0,0.45nm,13,,,,
388141,1,2018-05-20,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9726,M,,,0,0.45nm,13,,,,
407523,1,2018-05-21,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9795,M,,,0,0.45nm,13,,,,
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10069,M,51.6554,-128.0913,0,0.45nm,13,0.044178908,uM,0.000833052,0.608985513
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10070,M,51.6554,-128.0913,5,0.45nm,13,4.147836106,uM,0.400141119,9.290728336
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10071,M,51.6554,-128.0913,10,0.45nm,13,6.852574772,uM,0.68219259,14.19131415
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10072,M,51.6554,-128.0913,20,0.45nm,13,13.59861656,uM,1.196253546,23.28478777
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10073,M,51.6554,-128.0913,30,0.45nm,13,18.18478727,uM,1.484210148,29.43396239
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10074,M,51.6554,-128.0913,50,0.45nm,13,20.12317772,uM,1.552110554,31.70250337
399505,1,2018-05-26,CALVERT,HAKAI,KWAK_PP,2,PRUTH,NUT10075,M,51.6554,-128.0913,60,0.45nm,13,20.39724382,uM,1.59200138,31.83106846
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10028,M,51.705,-128.2384,0,0.45nm,13,1.362033179,uM,0.323182732,4.526163366
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10029,M,51.705,-128.2384,5,0.45nm,13,1.332286959,uM,0.30007706,4.415842185
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10030,M,51.705,-128.2384,10,0.45nm,13,1.010392916,uM,0.257907555,3.950160652
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10031,M,51.705,-128.2384,20,0.45nm,13,2.543644497,uM,0.448546839,5.269294592
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10032,M,51.705,-128.2384,30,0.45nm,13,2.849267031,uM,0.487647368,5.710850421
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10033,M,51.705,-128.2384,50,0.45nm,13,12.4902395,uM,1.104654012,17.93799714
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10034,M,51.705,-128.2384,100,0.45nm,13,28.18841415,uM,1.851995786,43.93351972
404835,1,2018-05-29,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10035,M,51.705,-128.2384,115,0.45nm,13,33.35144772,uM,2.196958012,52.9251317
405393,1,2018-05-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10060,M,51.6678,-128.1433,0,0.45nm,13,3.854540821,uM,0.511576364,8.889221376
405395,1,2018-05-29,CALVERT,HAKAI,QCS_V2,2,WBCH01,NUT10065,M,51.6535,-128.1493,0,0.45nm,13,1.254533838,uM,0.350271404,5.422251014
405393,1,2018-05-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10061,M,51.6678,-128.1433,5,0.45nm,13,4.527778009,uM,0.528558307,9.513743396
405395,1,2018-05-29,CALVERT,HAKAI,QCS_V2,2,WBCH01,NUT10066,M,51.6535,-128.1493,5,0.45nm,13,2.901438924,uM,0.401282694,6.641155499
405393,1,2018-05-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10055,M,51.6678,-128.1433,10,0.45nm,13,4.930243852,uM,0.555860922,9.784792583
406191,1,2018-06-02,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9706,M,,,0,0.45nm,13,,,,
406191,2,2018-06-02,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9794,M,,,0,0.45nm,13,,,,
406200,1,2018-06-04,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9793,M,,,0,0.45nm,13,,,,
408430,1,2018-06-14,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9725,M,,,0,0.45nm,13,0.236867584,uM,0.348586984,3.204549295
408507,1,2018-06-15,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9728,M,,,0,0.45nm,13,0.428114632,uM,0.276885254,2.61468641
408540,1,2018-06-16,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9727,M,,,0,0.45nm,13,0.879259608,uM,0.64838068,10.39885562
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10400,M,51.6554,-128.0913,0,0.45nm,13,0.091189253,uM,0.02106465,0.570708968
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10401,M,51.6554,-128.0913,5,0.45nm,13,0.172097897,uM,0.076233728,2.259874622
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10402,M,51.6554,-128.0913,10,0.45nm,13,2.57070741,uM,0.346059898,5.907634824
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10403,M,51.6554,-128.0913,20,0.45nm,13,9.516872691,uM,0.965955416,16.42988291
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10404,M,51.6554,-128.0913,30,0.45nm,13,13.23330812,uM,1.114406067,22.02158744
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10405,M,51.6554,-128.0913,50,0.45nm,13,22.84912276,uM,1.731285989,36.25071773
408966,1,2018-06-17,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10406,M,51.6554,-128.0913,60,0.45nm,13,23.60693644,uM,1.745323296,37.88496751
411336,1,2018-06-22,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10417,M,51.6678,-128.1433,0,0.45nm,13,0.268389366,uM,0.206620999,3.105776922
411335,1,2018-06-22,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10422,M,51.6535,-128.1493,0,0.45nm,13,0.153940031,uM,0.253758634,3.506620379
411336,1,2018-06-22,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10418,M,51.6678,-128.1433,5,0.45nm,13,0.282619617,uM,0.200602271,3.458284896
411335,1,2018-06-22,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10423,M,51.6535,-128.1493,5,0.45nm,13,0.661503865,uM,0.288862662,4.148657876
411336,1,2018-06-22,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10419,M,51.6678,-128.1433,10,0.45nm,13,0.314185579,uM,0.225676835,3.78809577
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10461,M,51.705,-128.2384,0,0.45nm,13,0.072504019,uM,0.004178948,0.538652423
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10462,M,51.705,-128.2384,5,0.45nm,13,8.464137809,uM,0.710899792,14.87605454
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10463,M,51.705,-128.2384,10,0.45nm,13,8.88907279,uM,0.770668991,14.43075703
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10464,M,51.705,-128.2384,20,0.45nm,13,12.02041571,uM,1.058723234,18.32300597
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10465,M,51.705,-128.2384,30,0.45nm,13,15.9987286,uM,1.299885371,23.99266425
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10466,M,51.705,-128.2384,50,0.45nm,13,21.74703913,uM,1.539020133,32.68675882
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10467,M,51.705,-128.2384,100,0.45nm,13,31.83397456,uM,2.044241533,50.30090464
419450,1,2018-07-14,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10468,M,51.705,-128.2384,115,0.45nm,13,35.89416549,uM,2.464505289,62.76588553
418121,1,2018-07-18,CALVERT,HAKAI,QCS_V2;MACRO_MGEO,1,NBCH01,NUT10519,M,51.6678,-128.1433,0,0.45nm,13,4.674399025,uM,0.595823865,12.05159243
418123,1,2018-07-18,CALVERT,HAKAI,QCS_V2;MACRO_MGEO,1,WBCH01,NUT10524,M,51.6535,-128.1493,0,0.45nm,13,0.130065881,uM,0.217524703,3.020125143
418121,1,2018-07-18,CALVERT,HAKAI,QCS_V2;MACRO_MGEO,1,NBCH01,NUT10520,M,51.6678,-128.1433,5,0.45nm,13,7.45184329,uM,0.784418474,15.22574745
418123,1,2018-07-18,CALVERT,HAKAI,QCS_V2;MACRO_MGEO,1,WBCH01,NUT10525,M,51.6535,-128.1493,5,0.45nm,13,0.084002901,uM,0.228491096,3.024528452
418121,1,2018-07-18,CALVERT,HAKAI,QCS_V2;MACRO_MGEO,1,NBCH01,NUT10521,M,51.6678,-128.1433,10,0.45nm,13,9.890013452,uM,0.91411839,17.45999527
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10469,M,51.6554,-128.0913,0,0.45nm,13,0.109026812,uM,0,0.112561641
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10470,M,51.6554,-128.0913,5,0.45nm,13,0.017836655,uM,0.007378529,0.124396666
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10471,M,51.6554,-128.0913,10,0.45nm,13,9.180796453,uM,0.745273859,11.65252475
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10472,M,51.6554,-128.0913,20,0.45nm,13,19.03783207,uM,1.448599237,29.82697374
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10473,M,51.6554,-128.0913,30,0.45nm,13,23.04790964,uM,1.685597046,37.73611758
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10500,M,51.6554,-128.0913,50,0.45nm,13,28.4272508,uM,2.033788231,45.86303564
419377,1,2018-07-20,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10501,M,51.6554,-128.0913,60,0.45nm,13,29.51724721,uM,2.166552394,48.50585573
420211,1,2018-07-23,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9704,M,,,0,0.45nm,13,1.574315412,uM,0.567675451,10.09606665
420208,1,2018-07-25,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9705,M,,,0,0.45nm,13,0.123673795,uM,0.498963685,6.209234808
420213,1,2018-07-26,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9721,M,,,0,0.45nm,13,5.618156034,uM,0.811698561,18.56682316
422161,1,2018-08-11,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9710,M,,,0,0.45nm,13,5.904092351,uM,0.970120985,17.5879954
422206,1,2018-08-12,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9702,M,,,0,0.45nm,13,1.814060833,uM,0.377485433,4.604574324
422500,1,2018-08-13,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9752,M,,,0,0.45nm,13,1.061103853,uM,0.602598813,8.970699002
422486,1,2018-08-14,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9747,M,,,0,0.45nm,14,,,,
422503,1,2018-08-15,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9749,M,,,0,0.45nm,14,,,,
422565,1,2018-08-16,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9750,M,,,0,0.45nm,14,,,,
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10599,M,51.6554,-128.0913,0,0.45nm,13,0.139513682,uM,0.030887976,0.244789482
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10600,M,51.6554,-128.0913,5,0.45nm,13,3.187910447,uM,0.416495199,10.26365032
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10601,M,51.6554,-128.0913,10,0.45nm,13,14.00465418,uM,1.213631844,25.59245101
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10602,M,51.6554,-128.0913,20,0.45nm,13,20.75284323,uM,1.683962194,34.86192488
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10603,M,51.6554,-128.0913,30,0.45nm,13,22.47602977,uM,1.783629395,36.92064589
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10604,M,51.6554,-128.0913,50,0.45nm,13,29.0731197,uM,2.045721442,49.76995808
427138,1,2018-08-24,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10605,M,51.6554,-128.0913,60,0.45nm,13,29.62320937,uM,2.239064364,51.35523668
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10620,M,51.705,-128.2384,0,0.45nm,13,8.047785819,uM,0.657822518,14.74851874
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10621,M,51.705,-128.2384,5,0.45nm,13,8.249059854,uM,0.683727357,14.69959362
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10622,M,51.705,-128.2384,10,0.45nm,13,11.70971038,uM,1.016606902,18.71227681
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10623,M,51.705,-128.2384,20,0.45nm,13,18.77193776,uM,1.53606345,28.99972897
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10624,M,51.705,-128.2384,30,0.45nm,13,22.27528641,uM,1.729418244,33.42644665
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,CM064,M,51.705,-128.2384,50,0.45nm,13,,,,
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10626,M,51.705,-128.2384,100,0.45nm,13,33.27143588,uM,2.173953562,51.78048121
427647,1,2018-08-28,CALVERT,HAKAI,QCS_V1,2,QCS01,NUT10627,M,51.705,-128.2384,115,0.45nm,13,35.01527022,uM,2.334401365,51.08825412
427770,1,2018-08-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10638,M,51.6678,-128.1433,0,0.45nm,13,12.67192234,uM,1.164104949,20.90934073
427762,1,2018-08-29,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10643,M,51.6535,-128.1493,0,0.45nm,13,6.826978292,uM,0.75686947,12.31668632
427770,1,2018-08-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10639,M,51.6678,-128.1433,5,0.45nm,13,13.78846966,uM,1.256732752,22.8140905
427762,1,2018-08-29,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10644,M,51.6535,-128.1493,5,0.45nm,13,7.251716205,uM,0.792742919,13.06081328
427770,1,2018-08-29,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10640,M,51.6678,-128.1433,10,0.45nm,13,13.83575227,uM,1.255754141,22.86270794
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10625,M,51.6554,-128.0913,0,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10645,M,51.6554,-128.0913,5,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10646,M,51.6554,-128.0913,10,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10647,M,51.6554,-128.0913,20,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10648,M,51.6554,-128.0913,30,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10649,M,51.6554,-128.0913,50,0.45nm,13,,,,
429171,1,2018-09-11,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10650,M,51.6554,-128.0913,60,0.45nm,13,,,,
434194,1,2018-09-11,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9751,M,,,0,0.45nm,14,,,,
434195,1,2018-09-11,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9799,M,,,0,0.45nm,13,,,,
434196,1,2018-09-12,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9720,M,,,0,0.45nm,14,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10653,M,51.705,-128.2384,0,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10654,M,51.705,-128.2384,5,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10655,M,51.705,-128.2384,10,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10656,M,51.705,-128.2384,20,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10657,M,51.705,-128.2384,30,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10658,M,51.705,-128.2384,50,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10659,M,51.705,-128.2384,100,0.45nm,13,,,,
430718,1,2018-09-13,CALVERT,HAKAI,QCS_V1,1,QCS01,NUT10660,M,51.705,-128.2384,115,0.45nm,13,,,,
434197,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9715,M,,,0,0.45nm,14,,,,
455460,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9736,M,,,0,0.45nm,13,,,,
434198,1,2018-09-13,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9746,M,,,0,0.45nm,14,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10708,M,51.6678,-128.1433,0,0.45nm,13,,,,
431019,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10713,M,51.6535,-128.1493,0,0.45nm,13,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10709,M,51.6678,-128.1433,5,0.45nm,13,,,,
431019,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,WBCH01,NUT10714,M,51.6535,-128.1493,5,0.45nm,13,,,,
431020,1,2018-09-17,CALVERT,HAKAI,QCS_V2,1,NBCH01,NUT10710,M,51.6678,-128.1433,10,0.45nm,13,,,,
435708,1,2018-10-10,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9745,M,,,0,0.45nm,14,,,,
435720,1,2018-10-11,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9744,M,,,0,0.45nm,14,,,,
445659,1,2018-10-12,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9743,M,,,0,0.45nm,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10734,M,51.6554,-128.0913,0,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10735,M,51.6554,-128.0913,5,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10736,M,51.6554,-128.0913,10,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10737,M,51.6554,-128.0913,20,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10738,M,51.6554,-128.0913,30,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10739,M,51.6554,-128.0913,50,0.45um,13,,,,
439397,1,2018-10-25,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10740,M,51.6554,-128.0913,60,0.45um,13,,,,
445928,1,2018-11-20,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9742,M,,,0,0.45nm,14,,,,
447164,1,2018-11-21,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9724,M,,,0,0.45nm,14,,,,
447185,1,2018-11-22,CALVERT,HAKAI,ROCKY,1,ROCKY07,NUT9722,M,,,0,0.45nm,13,,,,
447188,1,2018-11-22,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9723,M,,,0,0.45nm,14,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10751,M,51.6554,-128.0913,0,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10752,M,51.6554,-128.0913,5,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10753,M,51.6554,-128.0913,10,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10754,M,51.6554,-128.0913,20,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10755,M,51.6554,-128.0913,30,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10756,M,51.6554,-128.0913,50,0.45nm,13,,,,
447310,1,2018-11-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10757,M,51.6554,-128.0913,60,0.45nm,13,,,,
447333,1,2018-11-23,CALVERT,HAKAI,ROCKY,1,ROCKY03,NUT9719,M,,,0,0.45nm,14,,,,
447338,1,2018-11-24,CALVERT,HAKAI,ROCKY,1,ROCKY06,NUT9716,M,,,0,0.45nm,14,,,,
458452,1,2019-01-20,CALVERT,HAKAI,ROCKY,1,ROCKY04,NUT9708,M,,,0,0.45nm,13,,,,
458647,1,2019-01-22,CALVERT,HAKAI,ROCKY,1,ROCKY02,NUT9748,M,,,0,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10799,M,51.6554,-128.0913,0,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10800,M,51.6554,-128.0913,5,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10801,M,51.6554,-128.0913,10,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10802,M,51.6554,-128.0913,20,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10803,M,51.6554,-128.0913,30,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10804,M,51.6554,-128.0913,50,0.45nm,13,,,,
458811,1,2019-01-23,CALVERT,HAKAI,KWAK,1,PRUTH,NUT10805,M,51.6554,-128.0913,60,0.45nm,13,,,,
458650,1,2019-01-24,CALVERT,HAKAI,ROCKY,1,ROCKY05,NUT9709,M,,,0,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10829,M,51.6554,-128.0913,0,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10830,M,51.6554,-128.0913,5,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10831,M,51.6554,-128.0913,10,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,CM066,M,51.6554,-128.0913,20,0.45nm,0,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10833,M,51.6554,-128.0913,30,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10834,M,51.6554,-128.0913,50,0.45nm,13,,,,
470815,1,2019-02-14,CALVERT,HAKAI,KWAK,2,PRUTH,NUT10835,M,51.6554,-128.0913,60,0.45nm,13,,,,
